recordId,surveyId,district,enumeratorId,surveyDate,age,gender,education,employmentStatus,householdSize,weeklyHours,monthlyIncome,_plantedAnomaly,_plantedFlags
HIST_00246,PLFS_2026,Chennai,E106,2024-10-01,37,Male,Secondary,Employed,2,57,21158,False,
HIST_00247,PLFS_2026,Coimbatore,E104,2024-08-01,35,Male,Secondary,Employed,4,46,10649,False,
HIST_00248,PLFS_2026,Chennai,E101,2025-10-01,35,Female,Post Graduate,Employed,3,36,35863,False,
HIST_00249,PLFS_2026,Coimbatore,E103,2024-06-01,59,Male,Post Graduate,Self-Employed,4,40,42351,False,
HIST_00250,PLFS_2026,Madurai,E108,2024-02-01,54,Female,Higher Secondary,Unemployed,5,0,0,False,
HIST_00251,PLFS_2026,Madurai,E108,2025-08-01,46,Female,Graduate,Employed,4,52,31556,False,
HIST_00252,PLFS_2026,Madurai,E105,2025-04-01,50,Male,Higher Secondary,Unemployed,3,0,0,False,
HIST_00253,PLFS_2026,Trichy,E108,2025-03-01,62,Female,Graduate,Employed,3,58,29108,False,
HIST_00254,PLFS_2026,Coimbatore,E103,2024-07-01,30,Male,Higher Secondary,Employed,3,42,23866,False,
HIST_00255,PLFS_2026,Coimbatore,E106,2025-06-01,44,Male,Post Graduate,Self-Employed,3,44,54281,False,
HIST_00256,PLFS_2026,Salem,E102,2024-06-01,58,Female,Graduate,Self-Employed,4,45,28672,False,
HIST_00257,PLFS_2026,Madurai,E107,2024-03-01,45,Male,Graduate,Self-Employed,2,42,18655,False,
HIST_00258,PLFS_2026,Chennai,E107,2024-02-01,42,Female,Post Graduate,Employed,4,41,49962,False,
HIST_00259,PLFS_2026,Coimbatore,E102,2024-12-01,23,Male,Below Primary,Employed,2,46,14513,False,
HIST_00260,PLFS_2026,Chennai,E106,2024-05-01,58,Male,Below Primary,Employed,3,53,11907,False,
HIST_00261,PLFS_2026,Coimbatore,E103,2025-11-01,35,Female,Graduate,Unemployed,5,0,0,False,
HIST_00262,PLFS_2026,Chennai,E101,2024-09-01,55,Male,Secondary,Employed,5,39,19424,False,
HIST_00263,PLFS_2026,Trichy,E107,2024-04-01,43,Female,Secondary,Employed,4,40,15582,False,
HIST_00264,PLFS_2026,Chennai,E104,2025-02-01,37,Female,Below Primary,Employed,5,49,11110,False,
HIST_00265,PLFS_2026,Coimbatore,E101,2025-09-01,47,Male,Secondary,Employed,1,54,11737,False,
HIST_00266,PLFS_2026,Chennai,E106,2024-08-01,33,Female,Secondary,Unemployed,2,0,0,False,
HIST_00267,PLFS_2026,Chennai,E106,2024-03-01,32,Male,Graduate,Self-Employed,4,44,30671,False,
HIST_00268,PLFS_2026,Chennai,E107,2024-12-01,38,Female,Below Primary,Employed,2,52,10814,False,
HIST_00269,PLFS_2026,Chennai,E106,2024-08-01,19,Male,Post Graduate,Unemployed,3,0,0,False,
HIST_00270,PLFS_2026,Salem,E103,2024-02-01,33,Female,Post Graduate,Employed,3,42,53783,False,
HIST_00271,PLFS_2026,Madurai,E108,2025-11-01,42,Female,Secondary,Self-Employed,4,53,18859,False,
HIST_00272,PLFS_2026,Chennai,E108,2024-02-01,34,Female,Secondary,Employed,3,44,17865,False,
HIST_00273,PLFS_2026,Madurai,E101,2024-11-01,46,Female,Post Graduate,Employed,4,50,37386,False,
HIST_00274,PLFS_2026,Trichy,E108,2024-09-01,38,Male,Secondary,Employed,1,52,19247,False,
HIST_00275,PLFS_2026,Chennai,E106,2024-09-01,49,Male,Higher Secondary,Employed,1,61,21385,False,
HIST_00276,PLFS_2026,Coimbatore,E108,2025-01-01,51,Female,Secondary,Employed,2,49,14207,False,
HIST_00277,PLFS_2026,Coimbatore,E106,2025-05-01,30,Female,Below Primary,Unemployed,6,0,0,False,
HIST_00278,PLFS_2026,Chennai,E107,2025-08-01,48,Male,Post Graduate,Employed,4,46,40773,False,
HIST_00279,PLFS_2026,Chennai,E102,2024-11-01,65,Female,Higher Secondary,Employed,3,46,26622,False,
HIST_00280,PLFS_2026,Coimbatore,E103,2025-11-01,51,Female,Higher Secondary,Employed,5,50,16970,False,
HIST_00281,PLFS_2026,Salem,E107,2024-09-01,57,Male,Below Primary,Unemployed,2,0,0,False,
HIST_00282,PLFS_2026,Coimbatore,E106,2025-05-01,37,Male,Below Primary,Employed,4,47,13012,False,
HIST_00283,PLFS_2026,Trichy,E108,2024-02-01,57,Male,Below Primary,Employed,4,43,14313,False,
HIST_00284,PLFS_2026,Salem,E106,2025-01-01,52,Male,Post Graduate,Employed,2,49,43328,False,
HIST_00285,PLFS_2026,Coimbatore,E106,2024-12-01,34,Female,Below Primary,Employed,5,43,12301,False,
HIST_00286,PLFS_2026,Trichy,E106,2025-01-01,35,Female,Higher Secondary,Employed,4,36,15663,False,
HIST_00287,PLFS_2026,Chennai,E101,2025-12-01,57,Male,Graduate,Employed,2,37,15941,False,
HIST_00288,PLFS_2026,Trichy,E102,2024-09-01,30,Female,Graduate,Employed,2,58,33654,False,
HIST_00289,PLFS_2026,Trichy,E105,2025-11-01,29,Female,Secondary,Employed,6,52,16830,False,
HIST_00290,PLFS_2026,Chennai,E108,2024-06-01,18,Female,Below Primary,Self-Employed,6,33,8051,False,
HIST_00291,PLFS_2026,Salem,E106,2025-11-01,50,Male,Post Graduate,Employed,7,56,42285,False,
HIST_00292,PLFS_2026,Salem,E103,2025-11-01,45,Male,Higher Secondary,Employed,5,51,23237,False,
HIST_00293,PLFS_2026,Chennai,E104,2024-05-01,39,Male,Graduate,Employed,3,38,26428,False,
HIST_00294,PLFS_2026,Trichy,E106,2025-03-01,18,Male,Post Graduate,Self-Employed,3,37,29612,False,
HIST_00295,PLFS_2026,Chennai,E105,2025-01-01,40,Female,Post Graduate,Employed,5,52,26064,False,
HIST_00296,PLFS_2026,Coimbatore,E102,2024-05-01,26,Female,Below Primary,Employed,5,37,11460,False,
HIST_00297,PLFS_2026,Trichy,E106,2024-05-01,44,Male,Secondary,Employed,2,45,13197,False,
HIST_00298,PLFS_2026,Chennai,E102,2025-05-01,30,Male,Higher Secondary,Employed,4,32,23938,False,
HIST_00299,PLFS_2026,Salem,E104,2024-12-01,37,Female,Below Primary,Employed,4,46,15273,False,
HIST_00300,PLFS_2026,Trichy,E105,2024-05-01,39,Female,Post Graduate,Employed,3,45,42129,False,
HIST_00301,PLFS_2026,Trichy,E103,2025-07-01,38,Male,Secondary,Unemployed,4,0,0,False,
HIST_00302,PLFS_2026,Trichy,E106,2025-07-01,21,Male,Below Primary,Employed,6,35,10337,False,
HIST_00303,PLFS_2026,Trichy,E105,2025-09-01,29,Male,Post Graduate,Employed,5,42,47482,False,
HIST_00304,PLFS_2026,Chennai,E108,2025-09-01,29,Female,Higher Secondary,Employed,4,38,31438,False,
HIST_00305,PLFS_2026,Coimbatore,E105,2025-03-01,23,Male,Below Primary,Employed,4,50,12993,False,
HIST_00306,PLFS_2026,Coimbatore,E108,2025-03-01,35,Male,Higher Secondary,Unemployed,3,0,0,False,
HIST_00307,PLFS_2026,Salem,E106,2025-12-01,49,Female,Graduate,Employed,6,40,20329,False,
HIST_00308,PLFS_2026,Salem,E102,2024-11-01,36,Male,Graduate,Employed,7,38,37179,False,
HIST_00309,PLFS_2026,Coimbatore,E104,2024-05-01,58,Male,Below Primary,Employed,3,49,15908,False,
HIST_00310,PLFS_2026,Coimbatore,E107,2024-08-01,33,Male,Higher Secondary,Self-Employed,3,40,17535,False,
HIST_00311,PLFS_2026,Salem,E104,2024-06-01,30,Female,Post Graduate,Employed,2,45,32148,False,
HIST_00312,PLFS_2026,Salem,E108,2024-01-01,40,Male,Graduate,Employed,1,47,32667,False,
HIST_00313,PLFS_2026,Madurai,E104,2025-07-01,18,Female,Below Primary,Employed,4,54,9096,False,
HIST_00314,PLFS_2026,Coimbatore,E108,2024-10-01,58,Male,Below Primary,Employed,4,39,11866,False,
HIST_00315,PLFS_2026,Salem,E106,2025-01-01,44,Female,Below Primary,Employed,4,49,9790,False,
HIST_00316,PLFS_2026,Trichy,E104,2024-12-01,40,Female,Below Primary,Employed,2,44,9830,False,
HIST_00317,PLFS_2026,Coimbatore,E105,2025-08-01,29,Male,Secondary,Self-Employed,5,53,20192,False,
HIST_00318,PLFS_2026,Coimbatore,E106,2024-11-01,24,Female,Secondary,Employed,3,54,18510,False,
HIST_00319,PLFS_2026,Trichy,E107,2025-05-01,65,Male,Below Primary,Employed,4,46,11258,False,
HIST_00320,PLFS_2026,Salem,E108,2025-05-01,39,Female,Secondary,Unemployed,3,0,0,False,
HIST_00321,PLFS_2026,Trichy,E103,2024-11-01,28,Female,Secondary,Employed,2,30,19828,False,
HIST_00322,PLFS_2026,Trichy,E105,2025-07-01,24,Female,Post Graduate,Self-Employed,1,48,56946,False,
HIST_00323,PLFS_2026,Trichy,E108,2025-11-01,37,Female,Graduate,Self-Employed,5,45,27446,False,
HIST_00324,PLFS_2026,Salem,E106,2025-10-01,49,Male,Graduate,Employed,3,47,29801,False,
HIST_00325,PLFS_2026,Chennai,E108,2024-09-01,29,Male,Below Primary,Employed,5,43,10186,False,
HIST_00326,PLFS_2026,Madurai,E107,2024-05-01,44,Male,Below Primary,Employed,2,45,11978,False,
HIST_00327,PLFS_2026,Chennai,E104,2024-01-01,51,Female,Higher Secondary,Employed,4,44,25598,False,
HIST_00328,PLFS_2026,Coimbatore,E104,2025-02-01,54,Female,Below Primary,Unemployed,4,0,0,False,
HIST_00329,PLFS_2026,Trichy,E104,2025-06-01,25,Female,Graduate,Employed,3,40,26952,False,
HIST_00330,PLFS_2026,Salem,E103,2025-03-01,38,Female,Post Graduate,Employed,4,44,41697,False,
HIST_00331,PLFS_2026,Salem,E108,2024-07-01,38,Male,Higher Secondary,Employed,1,37,21366,False,
HIST_00332,PLFS_2026,Madurai,E105,2024-10-01,23,Male,Graduate,Employed,4,57,34825,False,
HIST_00333,PLFS_2026,Salem,E105,2024-10-01,35,Male,Post Graduate,Unemployed,5,0,0,False,
HIST_00334,PLFS_2026,Coimbatore,E107,2024-12-01,30,Male,Higher Secondary,Employed,3,41,22749,False,
HIST_00335,PLFS_2026,Chennai,E106,2025-03-01,39,Female,Graduate,Employed,4,48,34667,False,
HIST_00336,PLFS_2026,Trichy,E105,2025-06-01,49,Female,Secondary,Employed,2,24,21363,False,
HIST_00337,PLFS_2026,Trichy,E104,2024-08-01,21,Male,Post Graduate,Employed,3,35,24304,False,
HIST_00338,PLFS_2026,Madurai,E101,2024-04-01,44,Female,Higher Secondary,Unemployed,4,0,0,False,
HIST_00339,PLFS_2026,Chennai,E103,2024-01-01,31,Male,Graduate,Unemployed,4,0,0,False,
HIST_00340,PLFS_2026,Coimbatore,E108,2025-09-01,37,Male,Higher Secondary,Employed,4,45,17718,False,
HIST_00341,PLFS_2026,Chennai,E102,2025-09-01,52,Male,Post Graduate,Unemployed,3,0,0,False,
HIST_00342,PLFS_2026,Chennai,E103,2025-02-01,32,Male,Below Primary,Self-Employed,2,43,16108,False,
HIST_00343,PLFS_2026,Coimbatore,E108,2024-06-01,21,Female,Below Primary,Employed,1,56,11497,False,
HIST_00344,PLFS_2026,Trichy,E102,2024-11-01,29,Female,Graduate,Self-Employed,5,40,38225,False,
HIST_00345,PLFS_2026,Trichy,E108,2024-05-01,46,Female,Higher Secondary,Employed,3,62,19334,False,
HIST_00346,PLFS_2026,Chennai,E106,2024-06-01,46,Female,Higher Secondary,Unemployed,4,0,0,False,
HIST_00347,PLFS_2026,Chennai,E106,2024-10-01,38,Male,Secondary,Unemployed,3,0,0,False,
HIST_00348,PLFS_2026,Coimbatore,E107,2025-05-01,62,Female,Below Primary,Employed,4,42,12443,False,
HIST_00349,PLFS_2026,Chennai,E103,2024-05-01,21,Female,Higher Secondary,Self-Employed,2,54,19109,False,
HIST_00350,PLFS_2026,Chennai,E105,2025-01-01,25,Male,Graduate,Self-Employed,4,54,32026,False,
HIST_00351,PLFS_2026,Salem,E105,2025-07-01,49,Male,Higher Secondary,Unemployed,3,0,0,False,
HIST_00352,PLFS_2026,Madurai,E101,2025-10-01,34,Male,Graduate,Employed,3,55,31114,False,
HIST_00353,PLFS_2026,Coimbatore,E105,2025-11-01,43,Male,Higher Secondary,Employed,6,39,26082,False,
HIST_00354,PLFS_2026,Madurai,E104,2024-05-01,38,Female,Secondary,Employed,4,57,19828,False,
HIST_00355,PLFS_2026,Trichy,E106,2025-02-01,44,Female,Post Graduate,Self-Employed,5,42,31622,False,
HIST_00356,PLFS_2026,Madurai,E104,2025-10-01,25,Male,Post Graduate,Employed,1,61,29615,False,
HIST_00357,PLFS_2026,Salem,E102,2025-07-01,35,Male,Below Primary,Self-Employed,3,47,13957,False,
HIST_00358,PLFS_2026,Trichy,E104,2025-07-01,48,Male,Secondary,Employed,3,43,19017,False,
HIST_00359,PLFS_2026,Trichy,E108,2024-04-01,35,Male,Post Graduate,Employed,6,48,43585,False,
HIST_00360,PLFS_2026,Trichy,E108,2024-02-01,45,Female,Secondary,Employed,5,46,13331,False,
HIST_00361,PLFS_2026,Coimbatore,E101,2025-06-01,42,Female,Higher Secondary,Unemployed,3,0,0,False,
HIST_00362,PLFS_2026,Coimbatore,E105,2024-01-01,52,Male,Post Graduate,Employed,4,47,50936,False,
HIST_00363,PLFS_2026,Coimbatore,E106,2025-11-01,40,Male,Post Graduate,Self-Employed,7,49,24618,False,
HIST_00364,PLFS_2026,Chennai,E108,2024-02-01,47,Female,Graduate,Employed,4,55,31769,False,
HIST_00365,PLFS_2026,Madurai,E107,2024-12-01,36,Female,Graduate,Self-Employed,2,43,23237,False,
HIST_00366,PLFS_2026,Coimbatore,E107,2024-03-01,31,Male,Higher Secondary,Employed,4,58,23736,False,
HIST_00367,PLFS_2026,Trichy,E107,2025-05-01,23,Male,Secondary,Self-Employed,4,54,15804,False,
HIST_00368,PLFS_2026,Chennai,E105,2025-03-01,36,Female,Post Graduate,Employed,4,38,42926,False,
HIST_00369,PLFS_2026,Madurai,E104,2025-03-01,36,Female,Secondary,Employed,4,37,16425,False,
HIST_00370,PLFS_2026,Chennai,E101,2025-10-01,46,Female,Post Graduate,Self-Employed,3,58,34962,False,
HIST_00371,PLFS_2026,Chennai,E104,2024-07-01,40,Male,Below Primary,Employed,5,33,7774,False,
HIST_00372,PLFS_2026,Coimbatore,E101,2024-08-01,19,Male,Graduate,Employed,5,40,42325,False,
HIST_00373,PLFS_2026,Trichy,E104,2024-02-01,31,Male,Post Graduate,Self-Employed,4,57,53246,False,
HIST_00374,PLFS_2026,Madurai,E106,2025-07-01,62,Female,Secondary,Employed,5,53,20133,False,
HIST_00375,PLFS_2026,Madurai,E104,2025-02-01,47,Female,Higher Secondary,Employed,3,38,21985,False,
HIST_00376,PLFS_2026,Trichy,E103,2025-09-01,35,Female,Post Graduate,Employed,3,50,45260,False,
HIST_00377,PLFS_2026,Salem,E107,2025-05-01,39,Female,Graduate,Employed,5,35,26915,False,
HIST_00378,PLFS_2026,Salem,E107,2024-06-01,29,Female,Secondary,Self-Employed,1,44,17561,False,
HIST_00379,PLFS_2026,Salem,E103,2025-03-01,56,Male,Post Graduate,Employed,4,36,52091,False,
HIST_00380,PLFS_2026,Coimbatore,E103,2025-01-01,52,Male,Higher Secondary,Employed,4,43,17778,False,
HIST_00381,PLFS_2026,Chennai,E108,2024-12-01,33,Male,Post Graduate,Unemployed,5,0,0,False,
HIST_00382,PLFS_2026,Madurai,E101,2024-09-01,32,Female,Post Graduate,Unemployed,2,0,0,False,
HIST_00383,PLFS_2026,Chennai,E104,2025-07-01,41,Male,Graduate,Employed,3,41,19069,False,
HIST_00384,PLFS_2026,Salem,E105,2024-01-01,44,Male,Secondary,Self-Employed,3,35,7659,False,
HIST_00385,PLFS_2026,Chennai,E108,2024-08-01,37,Male,Graduate,Self-Employed,6,58,25440,False,
HIST_00386,PLFS_2026,Trichy,E106,2024-10-01,30,Female,Graduate,Employed,4,37,29690,False,
HIST_00387,PLFS_2026,Salem,E105,2024-09-01,47,Female,Post Graduate,Self-Employed,5,44,36452,False,
HIST_00388,PLFS_2026,Coimbatore,E102,2025-12-01,27,Female,Higher Secondary,Self-Employed,2,43,23616,False,
HIST_00389,PLFS_2026,Salem,E106,2025-02-01,48,Male,Post Graduate,Self-Employed,2,56,35939,False,
HIST_00390,PLFS_2026,Madurai,E101,2024-09-01,37,Female,Higher Secondary,Employed,3,25,25889,False,
HIST_00391,PLFS_2026,Salem,E104,2025-01-01,46,Male,Graduate,Employed,3,45,30889,False,
HIST_00392,PLFS_2026,Salem,E105,2025-04-01,19,Female,Graduate,Employed,3,51,20975,False,
HIST_00393,PLFS_2026,Salem,E103,2024-05-01,41,Female,Secondary,Self-Employed,2,48,17871,False,
HIST_00394,PLFS_2026,Trichy,E101,2025-05-01,18,Male,Below Primary,Self-Employed,5,39,10055,False,
HIST_00395,PLFS_2026,Chennai,E101,2025-02-01,40,Male,Secondary,Employed,5,36,18222,False,
HIST_00396,PLFS_2026,Madurai,E101,2024-07-01,43,Female,Higher Secondary,Employed,4,46,20385,False,
HIST_00397,PLFS_2026,Trichy,E108,2025-10-01,28,Female,Below Primary,Employed,4,36,4988,False,
HIST_00398,PLFS_2026,Trichy,E107,2024-01-01,43,Male,Post Graduate,Unemployed,5,0,0,False,
HIST_00399,PLFS_2026,Trichy,E105,2024-01-01,45,Female,Secondary,Employed,6,45,15379,False,
HIST_00400,PLFS_2026,Chennai,E103,2024-08-01,35,Male,Post Graduate,Employed,5,39,31926,False,
HIST_00401,PLFS_2026,Salem,E105,2025-01-01,32,Male,Higher Secondary,Self-Employed,2,45,29148,False,
HIST_00402,PLFS_2026,Coimbatore,E104,2025-11-01,41,Male,Higher Secondary,Unemployed,3,0,0,False,
HIST_00403,PLFS_2026,Chennai,E101,2024-03-01,48,Female,Graduate,Employed,3,43,45881,False,
HIST_00404,PLFS_2026,Coimbatore,E101,2025-09-01,41,Male,Secondary,Employed,3,41,22134,False,
HIST_00405,PLFS_2026,Coimbatore,E106,2025-07-01,39,Male,Post Graduate,Self-Employed,2,52,32922,False,
HIST_00406,PLFS_2026,Madurai,E104,2025-11-01,60,Female,Higher Secondary,Employed,5,41,27636,False,
HIST_00407,PLFS_2026,Chennai,E105,2025-06-01,38,Male,Secondary,Self-Employed,5,48,14953,False,
HIST_00408,PLFS_2026,Salem,E101,2024-07-01,30,Male,Graduate,Self-Employed,5,42,25739,False,
HIST_00409,PLFS_2026,Salem,E103,2025-07-01,26,Male,Post Graduate,Self-Employed,4,61,29886,False,
HIST_00410,PLFS_2026,Coimbatore,E106,2025-01-01,38,Male,Below Primary,Employed,5,44,13085,False,
HIST_00411,PLFS_2026,Salem,E101,2024-04-01,25,Female,Secondary,Self-Employed,4,43,21548,False,
HIST_00412,PLFS_2026,Salem,E107,2024-11-01,52,Male,Higher Secondary,Self-Employed,7,49,23433,False,
HIST_00413,PLFS_2026,Coimbatore,E108,2024-08-01,40,Female,Post Graduate,Self-Employed,3,47,35754,False,
HIST_00414,PLFS_2026,Coimbatore,E103,2025-10-01,40,Female,Below Primary,Self-Employed,5,36,14735,False,
HIST_00415,PLFS_2026,Salem,E104,2025-11-01,53,Male,Below Primary,Employed,3,28,10541,False,
HIST_00416,PLFS_2026,Coimbatore,E103,2025-12-01,53,Female,Higher Secondary,Employed,3,37,19778,False,
HIST_00417,PLFS_2026,Chennai,E101,2024-10-01,48,Female,Higher Secondary,Self-Employed,4,43,20385,False,
HIST_00418,PLFS_2026,Chennai,E103,2024-03-01,33,Male,Graduate,Employed,2,57,26195,False,
HIST_00419,PLFS_2026,Trichy,E107,2024-04-01,52,Male,Below Primary,Employed,5,52,10964,False,
HIST_00420,PLFS_2026,Chennai,E106,2025-01-01,42,Male,Higher Secondary,Employed,3,37,23427,False,
HIST_00421,PLFS_2026,Chennai,E104,2025-07-01,23,Male,Graduate,Employed,5,41,29126,False,
HIST_00422,PLFS_2026,Salem,E105,2024-09-01,41,Female,Secondary,Employed,3,49,16290,False,
HIST_00423,PLFS_2026,Coimbatore,E105,2025-02-01,48,Female,Graduate,Self-Employed,2,46,38858,False,
HIST_00424,PLFS_2026,Salem,E105,2024-08-01,25,Female,Post Graduate,Unemployed,3,0,0,False,
HIST_00425,PLFS_2026,Coimbatore,E102,2024-05-01,42,Female,Below Primary,Self-Employed,4,50,14663,False,
HIST_00426,PLFS_2026,Salem,E107,2024-11-01,42,Female,Higher Secondary,Employed,3,50,30359,False,
HIST_00427,PLFS_2026,Trichy,E103,2024-10-01,36,Female,Post Graduate,Self-Employed,2,53,37085,False,
HIST_00428,PLFS_2026,Madurai,E108,2024-11-01,18,Male,Graduate,Self-Employed,5,40,27493,False,
HIST_00429,PLFS_2026,Salem,E108,2025-07-01,41,Male,Higher Secondary,Employed,4,50,20083,False,
HIST_00430,PLFS_2026,Coimbatore,E106,2024-04-01,44,Male,Post Graduate,Self-Employed,3,50,42676,False,
HIST_00431,PLFS_2026,Madurai,E101,2025-12-01,26,Female,Secondary,Employed,5,40,20909,False,
HIST_00432,PLFS_2026,Salem,E102,2025-02-01,42,Female,Secondary,Unemployed,6,0,0,False,
HIST_00433,PLFS_2026,Madurai,E105,2025-10-01,37,Male,Graduate,Self-Employed,3,51,18948,False,
HIST_00434,PLFS_2026,Chennai,E108,2025-08-01,25,Female,Post Graduate,Employed,2,52,51000,False,
HIST_00435,PLFS_2026,Trichy,E107,2025-06-01,36,Male,Higher Secondary,Unemployed,3,0,0,False,
HIST_00436,PLFS_2026,Trichy,E102,2024-04-01,26,Male,Higher Secondary,Employed,4,52,24204,False,
HIST_00437,PLFS_2026,Trichy,E101,2025-07-01,40,Female,Higher Secondary,Self-Employed,5,23,24982,False,
HIST_00438,PLFS_2026,Coimbatore,E102,2024-01-01,30,Male,Higher Secondary,Employed,1,49,28044,False,
HIST_00439,PLFS_2026,Trichy,E104,2025-03-01,36,Female,Graduate,Employed,5,57,35363,False,
HIST_00440,PLFS_2026,Trichy,E103,2024-12-01,57,Male,Graduate,Employed,4,45,19028,False,
HIST_00441,PLFS_2026,Coimbatore,E102,2024-04-01,35,Male,Higher Secondary,Employed,2,62,21226,False,
HIST_00442,PLFS_2026,Coimbatore,E104,2025-05-01,39,Female,Higher Secondary,Employed,4,45,29458,False,
HIST_00443,PLFS_2026,Coimbatore,E108,2024-11-01,30,Male,Higher Secondary,Employed,4,39,16191,False,
HIST_00444,PLFS_2026,Chennai,E101,2024-11-01,30,Male,Secondary,Self-Employed,3,41,15507,False,
HIST_00445,PLFS_2026,Madurai,E103,2025-06-01,21,Male,Higher Secondary,Employed,3,32,25344,False,
HIST_00446,PLFS_2026,Coimbatore,E104,2025-01-01,38,Male,Secondary,Unemployed,2,0,0,False,
HIST_00447,PLFS_2026,Coimbatore,E107,2024-01-01,41,Male,Graduate,Employed,5,29,28644,False,
HIST_00448,PLFS_2026,Coimbatore,E101,2025-11-01,36,Male,Secondary,Employed,4,46,15292,False,
HIST_00449,PLFS_2026,Chennai,E102,2025-06-01,34,Male,Higher Secondary,Employed,2,53,22093,False,
HIST_00450,PLFS_2026,Coimbatore,E102,2024-09-01,60,Female,Post Graduate,Self-Employed,3,39,26495,False,
HIST_00451,PLFS_2026,Salem,E107,2025-08-01,18,Female,Post Graduate,Employed,1,47,41866,False,
HIST_00452,PLFS_2026,Salem,E108,2025-08-01,19,Male,Higher Secondary,Self-Employed,5,41,22645,False,
HIST_00453,PLFS_2026,Trichy,E102,2025-10-01,57,Male,Higher Secondary,Employed,5,42,18078,False,
HIST_00454,PLFS_2026,Salem,E102,2024-06-01,18,Female,Secondary,Employed,3,43,14446,False,
HIST_00455,PLFS_2026,Coimbatore,E103,2025-07-01,36,Female,Graduate,Employed,4,43,24359,False,
HIST_00456,PLFS_2026,Trichy,E103,2025-06-01,40,Male,Graduate,Employed,4,36,35901,False,
HIST_00457,PLFS_2026,Madurai,E106,2025-03-01,36,Male,Higher Secondary,Self-Employed,4,50,23026,False,
HIST_00458,PLFS_2026,Coimbatore,E103,2024-07-01,49,Female,Post Graduate,Employed,4,40,40747,False,
HIST_00459,PLFS_2026,Coimbatore,E107,2025-10-01,24,Female,Graduate,Unemployed,4,0,0,False,
HIST_00460,PLFS_2026,Coimbatore,E108,2024-06-01,36,Male,Post Graduate,Employed,1,40,38705,False,
HIST_00461,PLFS_2026,Madurai,E105,2024-02-01,39,Female,Secondary,Employed,2,55,14881,False,
HIST_00462,PLFS_2026,Madurai,E108,2025-07-01,49,Female,Post Graduate,Employed,4,39,51492,False,
HIST_00463,PLFS_2026,Trichy,E102,2024-09-01,23,Female,Post Graduate,Self-Employed,5,53,32903,False,
HIST_00464,PLFS_2026,Chennai,E108,2025-06-01,54,Male,Graduate,Employed,3,47,29457,False,
HIST_00465,PLFS_2026,Madurai,E105,2024-02-01,36,Female,Higher Secondary,Employed,5,51,14306,False,
HIST_00466,PLFS_2026,Chennai,E108,2024-04-01,53,Male,Secondary,Self-Employed,1,53,22056,False,
HIST_00467,PLFS_2026,Trichy,E106,2025-11-01,24,Female,Secondary,Unemployed,3,0,0,False,
HIST_00468,PLFS_2026,Madurai,E104,2024-02-01,34,Female,Post Graduate,Employed,5,55,48607,False,
HIST_00469,PLFS_2026,Trichy,E103,2024-11-01,31,Female,Higher Secondary,Employed,3,31,18454,False,
HIST_00470,PLFS_2026,Trichy,E102,2024-05-01,49,Female,Below Primary,Self-Employed,6,35,10578,False,
HIST_00471,PLFS_2026,Madurai,E103,2024-08-01,37,Male,Higher Secondary,Self-Employed,4,38,23865,False,
HIST_00472,PLFS_2026,Coimbatore,E108,2024-05-01,32,Female,Graduate,Employed,3,49,28035,False,
HIST_00473,PLFS_2026,Chennai,E102,2025-01-01,32,Female,Higher Secondary,Employed,3,44,20371,False,
